study_accession,run_accession,read_count,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model
PRJNA818855,SRR18840276,7026232,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 2000
PRJEB52394,ERR9612721,5805834,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612722,6283366,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612723,7010748,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612730,6954208,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612737,15838746,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612740,29000634,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612746,26132486,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612749,7080684,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612750,7507372,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612752,8967346,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612753,8084414,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612754,8517332,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612757,5982572,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612759,5332278,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612761,6216984,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612765,5218462,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612771,9360516,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612772,10087616,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612783,7969720,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612784,8298036,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612785,8246998,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612787,7241548,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612788,7513834,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612792,7810826,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612795,6612290,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612798,6380952,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612799,7338722,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612801,8588210,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612802,9085036,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612803,10918708,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612804,11418238,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612805,7353058,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612807,9259904,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612810,10161916,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612811,11017876,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612812,11482132,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612813,10448420,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612817,11546486,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612820,8707072,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612822,12031402,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612830,8710844,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612832,9361290,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612833,9280254,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612835,8169536,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612836,8462446,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612839,6154636,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612840,6398142,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612841,5223192,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612844,9549922,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612846,9507082,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612852,3589332,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612854,4465402,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612858,11682978,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612862,9217506,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612864,3816708,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612876,3782304,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612878,7711158,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612879,10109004,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612880,10773176,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612881,8312516,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612887,9666978,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612893,9898678,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB52394,ERR9612896,9417450,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1031168,SRR26471905,2105596,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1031168,SRR26471917,2050000,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1031168,SRR26471920,513106,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1031168,SRR26471921,2185137,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1031168,SRR26471925,1790862,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1037120,SRR30066267,278583,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJEB58818,ERR10841228,15391964,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJEB35483,ERR3728240,10610528,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB35483,ERR3728244,11140137,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB35483,ERR3728253,19203820,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB35483,ERR3728255,10569752,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB35483,ERR3728243,14955988,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB35483,ERR3728245,11283788,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535625,2037388,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535627,949049,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535630,1531256,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535631,589146,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535635,571189,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA1031139,SRR26535636,2762494,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA704183,SRR13769012,18990285,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB33363,ERR4172817,4229430,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172823,11723992,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172830,911274,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172857,1780826,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172872,5274636,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172982,820972,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172991,3431810,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173008,3424343,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173045,2128609,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173049,1712321,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173051,1706958,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173063,970711,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173070,1104847,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA657275,SRR12462930,10724679,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA657275,SRR12462938,35754125,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA657275,SRR12462939,8652497,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA657275,SRR12462940,11999444,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA657275,SRR12462941,51541754,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA657275,SRR12462942,32402210,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 3000
PRJNA445215,SRR6877286,8281186,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877288,11373256,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877289,51675986,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877292,13944283,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877294,4897216,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877297,7313342,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877305,5702580,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877307,4153951,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877310,5972509,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877317,4745793,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877318,5923944,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877319,5431255,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877322,5469103,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877323,11681424,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877327,27119956,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA445215,SRR6877329,5748119,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877331,4507686,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877333,3762440,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877337,4631119,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877340,13119609,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877342,14648490,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877345,4429591,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877350,13490438,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877351,5947000,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877352,4825668,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877356,4178637,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877360,6213480,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877361,5737309,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877362,4937769,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877365,4005185,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877370,11616921,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877371,3944620,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877374,5282583,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877375,5674209,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877386,4859064,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877388,10485093,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877395,4142968,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877398,13181363,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877399,12535615,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877400,6729054,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877401,6061552,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJNA445215,SRR6877403,13032739,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB33363,ERR4172752,2744654,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172797,821585,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172756,2041024,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172783,12601261,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172806,3548694,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172808,3516194,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4172814,2160925,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB33363,ERR4173082,5219332,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB55583,ERR10114844,64276913,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB55583,ERR10114854,12772798,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB55583,ERR10114857,240792274,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB55583,ERR10114860,176915264,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB55583,ERR10114861,4068862,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB55583,ERR10114864,7363444,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB84391,ERR14128652,13711540,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB55583,ERR14129330,5910500,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB55583,ERR14129332,23341138,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB84391,ERR14128651,13432962,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579672,4063605,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579673,11004043,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579679,3778311,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579680,15243084,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579682,3602979,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579683,4713268,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579684,3428641,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579685,3237389,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579686,4366891,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579687,3209482,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579688,12350535,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579699,10520358,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579703,3028481,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579708,17497169,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579712,17791039,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579713,15059172,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579719,6764741,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579721,21728332,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579727,2085984,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579732,67123133,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579736,13336606,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579741,10499367,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579743,2982128,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579745,17018984,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579746,19683793,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579748,17026195,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579752,17248442,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579756,4314397,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579762,9673313,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579764,9696691,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579766,8414040,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579768,10908529,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579769,8260593,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579776,4121365,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579777,3025310,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 4000
PRJEB34569,ERR3579784,18352049,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579786,109880028,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579801,16440498,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579809,13440295,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579810,64465025,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579812,8867815,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579814,3369663,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579830,15014082,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678175,5268430,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678176,5204101,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678179,21142596,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678181,4632094,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678182,6882063,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678184,4197747,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678186,4704980,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678187,49864528,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJEB34569,ERR3678727,443150763,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB34569,ERR3579797,148262734,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA1056444,SRR27336765,10583702,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336766,7075877,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336770,9576143,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336771,9104658,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336772,10133387,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336773,8053548,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336775,6981629,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336780,7611865,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336783,8684182,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336785,6273958,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 1000
PRJNA1056444,SRR27336786,72211981,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 1000
